Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
GDP per capita (current US$),NY.GDP.PCAP.CD,Germany,DEU,22303.96133,23635.92922,41531.9342,46644.77603,43858.36306,46285.76407,47959.99327,41139.54457,42098.92045,44240.04411,47603.02763,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,398.6370001,258.4709595,1298.436952,1558.482133,1613.286837,2378.159513,1968.858263,1766.005701,1931.38947,2025.885857,2202.312164,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,9600.18513,12042.95373,26917.75898,25916.29353,22242.68193,21874.8195,21760.9798,18167.77372,18116.45962,18883.46007,20324.25356,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,18326.80512,19004.10729,43988.33249,47186.98147,45936.76595,47535.58995,50484.92757,44536.40131,48181.87419,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,2886.908295,5057.173965,7257.756622,7291.058897,7444.504768,7789.776381,8369.886755,9096.870646,9628.347487,10163.62985,10640.49676,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,..,..,30700.43401,30859.40435,32494.56236,33265.38119,34394.09748,35278.92594,35562.83791,35615.80463,35712.56214,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,825.8073881,1655.58773,2825.483963,3187.866203,3299.665605,3452.922,3687.836951,3923.573344,4140.589826,4470.609994,4549.010081,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,419.7886298,363.482479,672.4244026,651.1353635,717.0507379,769.0039433,787.2380702,769.2560137,732.9621726,855.5736399,878.5996133,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,250.1504679,308.1441193,557.6321326,702.7428804,616.4116862,634.482446,622.4817167,603.1585129,661.0076549,736.7255662,777.9699218,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,533.5362054,954.4041525,3033.247725,3425.436441,3788.146749,3934.865262,4031.600662,4166.128516,4542.622067,4586.054572,4979.002188,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,439.944063,467.1475588,665.6274195,744.2174268,769.749381,815.8200152,831.8739489,815.7282844,735.3017703,765.7272943,868.3420247,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,993.4830527,1080.462129,1904.346465,2088.3153,2144.342611,2102.593166,2206.051934,2302.201379,2342.584651,2449.964691,2500.113213,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,13485.54489,25756.66378,32549.99823,35142.48793,36730.8767,38403.77771,40315.28556,42431.88828,43734.24999,46225.78187,48675.61646,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,..,4624.281657,13113.52596,14150.96673,12918.24752,13687.2461,14246.1098,12651.56834,12992.37567,14457.60876,16161.98051,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,25423.07201,32018.06325,43024.92384,47516.87574,45910.0209,49522.23697,54242.05468,52428.59576,61757.94931,71314.7742,73191.11632,..
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,367.5566093,443.3141934,1357.563719,1458.103527,1443.879529,1449.605912,1573.881492,1605.605431,1729.268021,1981.268706,2009.978857,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,585.07655,780.190201,3122.362815,3643.043936,3694.348946,3623.911582,3491.624791,3331.695128,3562.845756,3836.913814,3893.596078,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,2214.327492,1670.00947,6603.212269,7818.057232,7927.647542,6111.440608,5608.602512,4916.085938,5265.906635,5627.749268,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,10326.92166,..,4657.280426,6045.495551,6836.027313,7076.554608,6818.804621,4989.803075,4776.726499,5205.288255,5834.166211,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,14048.1062,26241.36461,48715.17686,51848.90973,48917.89756,51590.18845,55492.98268,61995.42278,63197.08237,69649.88274,78806.432,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMN,..,20322.94615,69766.52119,77351.95888,76104.68137,80431.6728,88974.22865,81606.28003,79155.54167,80989.17221,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,12663.36453,21043.57493,30693.59308,33669.24647,32511.23785,36309.46883,37678.88977,35776.79517,37321.62404,40541.86209,41715.02928,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,20825.78421,20087.59199,36000.52012,38599.06221,35053.52624,35549.9747,35518.41529,30230.2263,30936.12544,32326.84175,34483.204,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,1897.686963,3384.694861,4704.054455,5111.471413,5209.851931,4989.171391,4833.790318,4907.50372,4843.338474,5069.183838,5354.236859,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,25359.34702,38532.04088,44507.67639,48167.99727,48603.47665,40454.44746,38109.41211,34524.46986,38794.33094,38331.9794,39289.95843,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1166.610276,1674.825261,3690.113268,3816.279258,3877.339345,3998.027473,4072.765475,4105.448961,4103.7336,4162.820687,4241.788782,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,1647.463231,1229.000958,9070.488253,11634.0019,12386.7,13890.63177,12807.26069,10510.77189,7714.841844,9247.581331,9812.601137,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,361.3281889,397.4826588,951.6879611,971.633329,1136.871406,1210.388014,1315.804535,1336.883349,1410.527571,1568.201541,1710.510097,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,549.8555066,796.8881748,1516.811869,1735.018358,1788.505421,1715.765331,1642.762597,1542.57525,1584.807446,1625.57597,1625.2861,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,6516.305759,11947.57913,22086.95292,24079.78852,24358.78218,25890.01867,27811.36638,27105.07623,27608.24743,29742.83886,31362.75147,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,XKX,..,1087.762401,3283.483451,3736.700833,3600.575965,3876.970676,4054.71697,3574.24112,3697.129595,3948.05267,4302.276483,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,8794.631229,18440.37852,38577.38166,48618.88229,51978.99848,49388.20939,44062.4003,29869.52939,27653.1644,29759.53245,33994.40657,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,609.1728912,279.6195693,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1281.363661,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,203.2559698,325.1869982,1140.599205,1378.361365,1581.395403,1825.665113,1998.335215,2134.711796,2308.800482,2423.846203,2542.486528,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,..,3351.230706,11344.69337,13713.85531,13847.78511,15043.11756,15740.32675,13698.93795,14153.41492,15548.08231,17860.6172,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,1012.643881,4491.637259,7756.744069,7703.389472,7985.854941,7923.851717,7712.062848,7649.832611,7634.946544,7838.343385,8269.787676,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,350.0608392,436.488352,1199.951766,1393.386362,1328.813074,1249.183496,1276.413,1112.081441,1115.336075,1226.61263,1299.153126,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,..,306.8328947,513.4456986,596.8970811,657.9362563,721.9300554,721.1827948,710.3838577,714.6233922,698.7017644,677.3221785,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,6514.321504,7142.774452,12064.78069,5554.179164,13025.28139,10363.78949,6466.91027,4337.919139,4035.194316,5756.42314,7241.704481,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,49375.32528,74853.93873,141200.38,158156.5998,149010.2249,173058.3174,178845.631,167290.94,165028.245,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,..,3297.354701,11953.93844,14338.64351,14333.94934,15705.16399,16534.48198,14249.11497,14999.47964,16840.93857,19153.40899,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,34645.14324,48735.99549,104965.3061,115761.5077,106749.0136,113625.1329,118823.6484,101376.4966,104278.391,107361.3069,116639.888,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,9368.368638,15710.08693,52253.15531,66644.38534,76291.84749,89287.45402,93777.1068,75340.98698,74061.08603,81516.67492,87208.53591,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,265.6761189,245.9390659,471.9592116,531.2655054,518.1528127,541.0660851,530.8612639,467.2352774,475.9553656,515.292739,527.501285,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,199.9863423,156.3857186,478.6685897,534.9512647,391.5618324,348.4302696,371.2697496,380.5970331,315.7773264,356.7175732,389.3980332,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,2441.741991,4043.662051,9040.566251,10399.37275,10817.44287,10970.12328,11319.07976,9955.242127,9817.740861,10254.23402,11373.233,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,963.8417858,2234.579866,7076.662423,7291.42764,7265.613656,7928.457365,8499.365762,9033.390413,9209.288625,9540.634349,10330.61561,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,317.3893069,269.8711377,709.5819646,836.5098094,778.6694625,805.2596685,847.1503863,751.1705935,779.874933,828.5119764,899.6599081,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,7191.923603,11039.05651,21107.36443,22845.90489,21926.80837,23838.6144,26012.01531,24077.01082,25151.51962,27283.54473,30098.28331,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,1660.129889,2272.722795,2876.994997,3083.83188,3224.338382,3296.698163,3230.02326,3213.837288,3473.775006,3666.695374,3788.163594,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,501.1933984,491.8427617,1241.428756,1435.635415,1411.35283,1477.361539,1371.58435,1193.400596,1123.888166,1145.547947,1188.834588,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,2506.179312,3929.075495,8000.376432,9197.026972,9291.227619,9637.00265,10153.93822,9260.447303,9681.618567,10484.90836,11238.69039,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,3112.268706,7157.8145,9271.398233,10203.42085,10241.72792,10725.18332,10922.37605,9605.952351,8739.756043,9278.418168,9673.443674,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,1528.540721,2171.950238,2885.44589,3009.198232,3131.386282,2994.678833,2971.456884,2906.377221,3014.700018,3289.701223,3568.290829,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,..,354.0037982,1958.13372,2363.593725,2446.725316,2668.683009,2674.116332,2179.233625,2272.405707,2724.493093,3227.312192,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,84289.55954,82367.99128,150585.4489,168785.9408,157515.8991,177593.3519,189170.8957,165937.8653,169915.8048,167101.7594,185741.28,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,1172.443066,474.2168965,2643.292914,3757.558633,4351.88692,4366.075901,4158.525715,3918.579174,3660.150746,3669.41754,4121.732435,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,..,1627.072633,6682.281158,7318.74469,6586.721279,7186.431924,7378.345289,6514.272695,7028.936577,7784.06529,8844.236985,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1206.011838,1334.943051,2839.925168,3046.949136,2912.658275,3121.681176,3171.699192,2875.257985,2896.720003,3036.325255,3222.200634,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,..,313.5680341,471.1816926,594.5864667,657.6453378,664.0782118,673.9699555,589.8590281,428.926488,461.4150941,498.9572202,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,..,190.6062319,979.05163,1176.242453,1165.794329,1162.33144,1251.820765,1133.002816,1192.495338,1249.828746,1325.952924,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,1944.137621,2136.440243,5324.61704,5753.987148,5930.548473,5694.082634,5624.135341,5032.889762,4786.235303,5646.456008,5931.453886,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,..,..,4921.119111,7226.814649,10101.50479,10039.27221,9871.731985,8013.357608,7820.729599,8844.742806,9888.893597,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,191.8789042,229.4902871,592.4010975,699.4293377,698.4664794,715.923743,743.4133813,792.5528906,777.1475955,911.4442665,1033.912431,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,21290.86038,26149.41108,50950.03434,54159.34661,50073.00566,52184.06185,52830.17423,45175.23189,46007.85292,48554.99228,53024.05921,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,14800.02869,12579.59511,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,13663.02162,13641.10272,33692.01083,38426.55081,39970.44004,42949.14223,44533.78309,38559.54704,40026.8522,42260.12518,41945.33167,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,241.87647,1007.501429,1503.870423,1655.816933,1760.461485,1811.632521,1934.056966,2049.84969,2107.56718,2168.195206,2028.894755,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,309.0568829,158.7049748,347.3430407,374.4828645,390.1199097,414.3886131,427.737226,360.8533841,362.1311323,375.8694897,413.980305,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,567.5286729,567.930736,2292.445156,2520.404166,2746.991789,2998.072843,3222.693537,2730.430324,2175.99967,1968.559588,2028.18197,..
GDP per capita (current US$),NY.GDP.PCAP.CD,North Macedonia,MKD,2354.263462,1854.145956,4542.899717,5063.786986,4698.141294,5210.67583,5468.480869,4840.273123,5129.15896,5417.642019,6083.718948,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,..,..,14804.24673,13571.05828,13827.7697,14274.24065,15278.90787,16690.5701,22246.74308,28305.22259,23258.67586,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,28242.94374,38131.46061,87693.79007,100600.5624,101524.1419,102913.4508,97019.18275,74355.51586,70460.56053,75496.75406,81697.24598,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,6448.127685,8601.25417,19281.16563,20896.74698,21923.54802,20926.55405,20131.9813,16150.88726,14721.64733,15130.49783,16415.15728,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,371.6785662,519.5343268,987.409723,1164.976129,1198.109001,1208.90431,1251.164104,1356.667756,1368.454326,1464.993305,1482.403063,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,..,7647.929861,10219.9276,10884.41251,11967.30726,12688.19721,13794.79178,15871.84263,16932.33286,16078.26819,15859.43486,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,2603.846622,4060.324493,8082.028459,9358.251475,10722.28363,11889.12763,12796.07004,13630.30797,14356.32405,15166.12443,15575.07255,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,697.539573,602.1869023,1949.352517,2406.909678,2790.67667,2729.891904,2920.783721,2679.345589,2509.631457,2695.251883,2730.274799,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,1376.164673,1663.605252,4355.934939,5322.96376,5183.082877,5926.832863,6102.943233,5406.703857,5319.410218,5680.580768,5821.814323,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,1196.586858,1955.588006,5082.354757,5869.32308,6528.972218,6756.752769,6672.880255,6229.101696,6204.99726,6710.508029,6941.235848,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,715.9137121,1038.90854,2124.05677,2345.327754,2572.629425,2749.386636,2831.316667,2867.15199,2941.21204,2981.934151,3102.713363,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,1731.209509,4492.727604,12599.53358,13893.50926,13145.53926,13781.06261,14347.91458,12572.30788,12431.57542,13856.98239,15420.91116,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,7884.617945,11497.75346,22498.69086,23186.91313,20564.88986,21647.04181,22074.30076,19242.36647,19978.40121,21437.3475,23407.90659,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,8652.507492,16192.12697,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29764.05389,30628.75478,31353.43418,31651.34815,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,15454.08233,29976.11704,67403.1603,82409.58033,85076.14793,85050.91097,83858.52838,63039.01655,57163.06099,61264.39648,68793.78444,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,1680.705623,1659.90764,8209.919456,9104.995622,8535.046876,9555.244217,10026.97358,8977.498544,9567.097782,10807.68448,12301.1864,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,3485.112306,1771.59783,10674.9972,14351.21205,15434.57478,16007.08999,14100.7291,9313.787542,8745.375117,10750.58712,11288.87845,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,349.8733576,218.6801627,582.6941191,645.7483207,704.1777125,704.9803025,723.2819733,728.0818794,726.3479745,762.9143746,772.9444599,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,772.5058491,1542.066736,3566.362435,3933.459314,4022.19907,4037.509208,3937.758796,4073.665929,4109.165137,4258.486292,4183.407935,..
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,..,40124.4599,68496.36068,64890.23886,56068.43455,57302.688,54282.8098,45774.58789,46692.35109,48494.55141,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,..,..,1094.710636,1263.865523,1340.526507,1577.022329,1782.797756,1595.861423,1710.133948,1811.009633,2001.140902,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,7246.016367,9171.330145,19262.54768,23745.80161,25243.3587,24844.74437,24463.90316,20627.93278,19879.29753,20803.74257,23338.96346,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,961.5739465,604.654066,1278.977754,1371.723353,1330.057448,1375.678754,1394.794743,1218.764246,1269.040407,1367.218948,1521.953554,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,..,870.1365252,5735.422857,6809.159804,6015.945228,6755.073675,6600.056809,5585.117938,5756.381194,6284.192672,7246.731656,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,5302.843727,7578.851053,10804.68447,12189.09516,12006.68296,14765.67398,14700.33434,14745.34146,15077.83902,15683.6565,16433.93529,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,150.3890323,138.6986922,401.8350014,448.3375255,566.3786569,716.8353047,714.7007124,588.2284527,501.4157129,499.3807078,533.9911843,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,11861.75616,23852.32703,47236.96023,53890.42873,55546.48854,56967.42579,57562.53079,55646.61875,56724.17039,60297.79378,64581.94402,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovak Republic,SVK,2405.535136,5413.150621,16727.29133,18338.36223,17460.04681,18236.98079,18670.93017,16309.07324,16505.99806,17510.08899,19442.70576,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,9107.477079,10201.30354,23509.54339,25095.13263,22643.10025,23496.60231,24214.92207,20881.76677,21622.58068,23442.70428,26123.97387,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,970.0160546,1054.388246,1290.398786,1722.418121,1913.232013,1977.451405,1996.781184,1914.46793,1986.416229,2059.045427,2137.690695,..
